year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-05,akechico,2026-06-24,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,0,1,18000.0,18000,18000
2026-05,akechico,2026-06-24,18:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,0,1,30000.0,30000,30000
2026-05,akechico,2026-06-29,18:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),2,0,0,2,16750.0,16000,17500
2026-05,akechico,2026-06-30,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),3,0,1,2,16000.0,10000,22000
2026-05,akechico,2026-07-02,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),2,1,0,1,16000.0,14000,18000
2026-05,akechico,2026-07-05,14:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,1,0,75000.0,75000,75000
2026-05,akechico,2026-07-06,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,1,0,0,45000.0,45000,45000
2026-05,akechico,2026-07-09,18:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,1,0,16690.0,16690,16690
2026-05,akechico,2026-07-10,14:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,1,0,55000.0,55000,55000
2026-05,akechico,2026-07-11,18:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,0,1,17000.0,17000,17000
2026-05,akechico,2026-07-12,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),6,3,3,0,16000.0,11000,19000
2026-05,akechico,2026-08-30,12:30,[大阪府] フェスティバルホール,1,1,0,0,14000.0,14000,14000
2026-05,hello-30s,2026-07-30,18:00,[東京都] ヒューリックホール東京,1,0,1,0,0.0,0,0
2026-05,roll-cake-time,2026-07-06,18:00,東京グローブ座,3,2,1,0,23000.0,16000,35000
2026-05,roll-cake-time,2026-07-08,18:00,東京グローブ座,3,0,2,1,14166.666666666666,7500,20000
2026-05,roll-cake-time,2026-07-09,13:00,東京グローブ座,2,1,1,0,8750.0,7500,10000
2026-05,roll-cake-time,2026-07-09,18:00,東京グローブ座,1,1,0,0,7500.0,7500,7500
2026-05,roll-cake-time,2026-07-12,18:00,東京グローブ座,2,1,1,0,10750.0,8500,13000
