year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-04,akechico,2026-07-04,12:30,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),9,0,0,9,12500.0,12500,12500
2026-04,akechico,2026-07-11,18:00,[東京都] EX THEATER ARIAKE (東京ドリームパーク内),1,0,0,1,11500.0,11500,11500
2026-04,akechico,2026-08-06,12:30,[福岡県] キャナルシティ劇場,9,1,0,8,32222.222222222223,20000,60000
2026-04,akechico,2026-08-06,18:00,[福岡県] キャナルシティ劇場,9,1,0,8,42222.22222222222,30000,60000
2026-04,akechico,2026-08-20,18:00,[大阪府] フェスティバルホール,38,1,0,37,31710.526315789473,0,43000
2026-04,akechico,2026-08-22,18:00,[大阪府] フェスティバルホール,38,1,0,37,29605.263157894737,27000,30000
2026-04,akechico,2026-08-24,12:30,[大阪府] フェスティバルホール,38,1,0,37,20415.78947368421,0,27000
2026-04,akechico,2026-08-26,18:00,[大阪府] フェスティバルホール,38,1,0,37,20100.0,0,28000
2026-04,akechico,2026-08-30,12:30,[大阪府] フェスティバルホール,58,0,1,57,21929.310344827587,17500,31000
2026-04,uma-stage-2026,2026-07-08,18:00,[東京都] PARCO劇場,1,0,1,0,20000.0,20000,20000
2026-04,uma-stage-2026,2026-07-11,18:00,[東京都] PARCO劇場,16,0,1,15,18625.0,15000,20000
2026-04,uma-stage-2026,2026-08-06,13:00,[大阪府] ＳｋｙシアターＭＢＳ,2,0,0,2,0.0,0,0
2026-04,uma-stage-2026,2026-08-06,18:00,[大阪府] ＳｋｙシアターＭＢＳ,1,0,1,0,7800.0,7800,7800
2026-04,uma-stage-2026,2026-08-11,13:00,[大阪府] ＳｋｙシアターＭＢＳ,9,0,0,9,21027.777777777777,13000,25000
2026-04,west-live-tour-yuitsumuni,2026-06-26,18:00,[千葉県] ららアリーナ 東京ベイ,17,0,4,13,45823.529411764706,15000,52000
2026-04,west-live-tour-yuitsumuni,2026-06-27,18:00,[千葉県] ららアリーナ 東京ベイ,35,0,8,27,41902.857142857145,10000,70000
2026-04,west-live-tour-yuitsumuni,2026-06-28,12:00,[千葉県] ららアリーナ 東京ベイ,19,0,2,17,53000.0,45000,62000
2026-04,west-live-tour-yuitsumuni,2026-06-28,17:00,[千葉県] ららアリーナ 東京ベイ,52,0,9,43,49612.11538461538,0,170000
