year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-03,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,158,0,22,136,25423.98734177215,0,50000
2026-03,acees-arena-tour-v,2026-07-10,17:30,有明アリーナ,96,0,19,77,14946.875,0,36000
2026-03,acees-arena-tour-v,2026-07-11,12:30,有明アリーナ,85,0,29,56,22147.058823529413,0,45000
2026-03,acees-arena-tour-v,2026-07-11,17:30,有明アリーナ,126,0,39,87,17568.25396825397,0,50000
2026-03,acees-arena-tour-v,2026-07-12,12:30,有明アリーナ,68,0,26,42,24366.470588235294,0,70000
2026-03,acees-arena-tour-v,2026-07-12,17:30,有明アリーナ,182,0,35,147,26290.659340659342,0,70000
2026-03,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,372,7,4,361,22015.322580645163,11000,56000
2026-03,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,322,6,8,308,29158.3850931677,9900,52000
2026-03,acees-arena-tour-v,2026-08-30,12:30,Asueアリーナ大阪,503,7,15,481,43558.846918489064,0,120000
2026-03,acees-arena-tour-v,2026-08-30,17:30,Asueアリーナ大阪,222,2,29,191,26695.495495495496,0,78000
