year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-04,wendy-and-peter-pan,2026-06-21,13:00,[東京都] THEATER MILANO-Za,2,0,2,0,28000.0,16000,40000
2026-04,wendy-and-peter-pan,2026-06-25,13:00,[東京都] THEATER MILANO-Za,1,0,1,0,18000.0,18000,18000
2026-04,wendy-and-peter-pan,2026-06-25,18:00,[東京都] THEATER MILANO-Za,1,0,1,0,32000.0,32000,32000
2026-04,wendy-and-peter-pan,2026-06-26,13:00,[東京都] THEATER MILANO-Za,1,0,1,0,0.0,0,0
2026-04,wendy-and-peter-pan,2026-06-27,13:00,[東京都] THEATER MILANO-Za,1,0,1,0,35000.0,35000,35000
2026-04,wendy-and-peter-pan,2026-06-27,18:00,[東京都] THEATER MILANO-Za,1,0,1,0,25000.0,25000,25000
2026-04,wendy-and-peter-pan,2026-06-28,13:00,[東京都] THEATER MILANO-Za,1,0,1,0,10330.0,10330,10330
2026-04,wendy-and-peter-pan,2026-07-02,13:00,[東京都] THEATER MILANO-Za,2,0,2,0,40000.0,38000,42000
2026-04,wendy-and-peter-pan,2026-07-02,18:00,[東京都] THEATER MILANO-Za,5,1,1,3,21200.0,10000,24000
2026-04,wendy-and-peter-pan,2026-07-04,13:00,[東京都] THEATER MILANO-Za,3,0,3,0,30000.0,18000,36000
2026-04,wendy-and-peter-pan,2026-07-05,13:00,[東京都] THEATER MILANO-Za,3,0,3,0,76666.66666666667,50000,125000
2026-04,wendy-and-peter-pan,2026-07-13,15:00,[大阪府] フェニーチェ堺 大ホール,4,1,0,3,30000.0,30000,30000
2026-04,wendy-and-peter-pan,2026-07-14,13:00,[大阪府] フェニーチェ堺 大ホール,4,1,0,3,80000.0,80000,80000
2026-04,wendy-and-peter-pan,2026-07-15,13:00,[大阪府] フェニーチェ堺 大ホール,4,1,0,3,40000.0,40000,40000
2026-04,wendy-and-peter-pan,2026-07-19,15:00,[大阪府] フェニーチェ堺 大ホール,12,3,0,9,57916.666666666664,45000,80000
