year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-04,joseph-amazing-technicolor-dreamcoat,2026-06-27,17:00,[愛知県] COMTEC PORTBASE,1,0,1,0,14800.0,14800,14800
2026-04,joseph-amazing-technicolor-dreamcoat,2026-06-28,13:00,[愛知県] COMTEC PORTBASE,1,0,1,0,14800.0,14800,14800
2026-04,joseph-amazing-technicolor-dreamcoat,2026-07-19,17:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-07-25,17:45,[東京都] 有楽町よみうりホール,2,1,1,0,14350.0,13000,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-01,13:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-01,17:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-02,13:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-08,13:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-08,17:45,[東京都] 有楽町よみうりホール,1,1,0,0,15700.0,15700,15700
2026-04,joseph-amazing-technicolor-dreamcoat,2026-08-09,13:45,[東京都] 有楽町よみうりホール,1,1,0,0,0.0,0,0
