ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
5y9qypgujt,1780308903758,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,male,公演前日までにログイン情報共有,k,5.0,,QR,2026-06-01 10:15:03,2026-06-27 06:01:20,,deleted,2,64000,"QR毎/下3桁提示可/有効期限内名義/同一クレカなし/着ブロ希望なし/他公演当選なし/ランダムエラー歴なし/本確履歴なし/郵便物戻りなし/変更ボタンあり/新メンバー名義/日本人男性名義
2025年6月作成名義、初当選です。
同行者登録からご自身で可能です。
公演前日までにログイン情報を送ります。
入場後、速やかにログアウト・受け取り評価をお願いいたします。
体調不良やランダムエラー、その他エラー、出演者の変更、電車の遅延などもいかなる場合でもキャンセルは不可となります。必ず受け取りをお願いいたします。
公演中止の際のみ手数料を差し引いた全額お返しいたします。
購入後は、以上全て了承頂けているとみなします。",True,2026-06
sold_1780411084683,1780411084683,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,,,,,2026-06-02 14:38:04,2026-06-29 06:01:31,2026-06-20 16:01:09,sold,2,60000,"FC先行/4名義中2番手/初期選/着ブロなし/有効期限内/すり替えなし/下3桁提示可能

当方が座席選択後、残ったチケットの中から選んでいただきます。

開場3...",False,2026-06
u9skv4jz08,1780830891785,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,6名義中５番手,み,5.0,,番手,2026-06-07 11:14:51,2026-06-26 16:01:58,,deleted,2,45000,"6名義中5番手/全て初期当選/有効期限内/下3桁提示可
すり替えなし
開場20〜30分前頃に会場付近に待ち合わせ予定です。
詳しい待ち合わせ時間、場所などは公演日が近くなってきたら連絡いたします。
発券後こちらでチケットを回収し、上位番手の方がお選びいただいた後に残りの中からチケットをお選びいただきます。
ランダムエラーが起きた場合は上位番手の方から入場していただきます。
入場の際、ご購入様の顔写真付き身分証をお預かりする場合、ご購入者様の端末を使用する場合、ご購入者様に同行者登録の協力を依頼する場合、LINEや電話番号の交換をお願いする場合がございます。ご了承お願いいたします。
公演中止の場合のみ手数料を差し引いた金額を返金いたします。その他本人確認やエラー、座席に関するクレーム、電車遅延、体調不良、出演者の変更等の如何なる理由でもキャンセル、返金対応致しかねます。
日本語が通じる女性のみの購入よろしくお願いいたします。",True,2026-06
v1uk1xpcgu,1781436480346,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演日3日前までにQRコード共有,k,5.0,,QR,2026-06-14 11:28:00,2026-06-24 13:01:18,,deleted,2,68000,"【6/24(水)23:59までの出品です】※購入ご希望の方はプライベート出品に変更しますので、必ずメッセージをお送りください※
QRごと/初期当選/重複すり替え無し/下3桁提示可/有効期限内/同行者登録可/発送物戻り無し/Pay-easy決済/着ブロ指定、復活当選、制作開放無し
公演日3日前に、ログインに必要な情報をメッセージにてお知らせいたします。
主催者発表による公演中止以外、いかなる場合でも返金はいたしかねます。
公演中止の際は、手数料を差し引いた金額を返金いたします。
出演者変更、体調不良、交通機関の影響、ランダムエラー、操作ミスによるQRエラー、本人確認 等の理由により入場できなかった場合や強制退場された場合でも、返金は一切いたしかねます。（購入された時点でキャンセル不可となりますので、いかなる場合でも必ず受取評価していただきます。）
入場後は速やかにサイトからのログアウトと、チケテンでの受取評価をお願いいたします。
座席に関するクレームも一切受付できません。
お手数ですが上記ご了承の上、購入希望の方は、日本語が通じる方のみコメントをお願いいたします。",True,2026-06
6eq33b2jjm,1781711703492,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,M,5.0,,ランダム,2026-06-17 15:55:03,2026-06-26 14:01:13,,deleted,1,32000,"複数名義所持しておりますので、同時入場後1度チケットを回収させて頂き、当方が座席選択後、ランダムでチケットをお渡し致します。ランダム配布をご理解の方のみご購入お願いします。購入者様に座席の選択権はございません。
遅くても開演5分前にはチケットをお渡し致します。チケットお渡し時に受け取り評価をして頂きます。確認できない場合はチケットをお渡し出来ませんのでご了承ください。
当日は開場3.40分前に集合予定です。遅刻は他の方へのご迷惑になりますので先に入場させていただきます。その場合も受け取り評価して頂きますのでご理解お願いします。
会場では電波が繋がりにくいことが予想されますのでチケットお渡し時に連絡できる電話番号と偽名で構いませんがお名前をお願いいたします。
また持ち逃げ防止のため身分証をお預かりさせていただきます。トラブル等なければ個人情報は一切閲覧しません。
代理購入不可。男性の購入不可。日本語話せる女性の方のみでよろしくお願いいたします。
万が一お取引の最中に条件の違う方の購入が発覚した場合はその時点で取引を終了し一切返金は致しません。
公演中止の場合のみ、手数料を差し引いた全額をご返金致します。その他お座席によるクレームやランダムエラー、遅刻、体調不良、出演者の変更等いかなる理由でも返金・キャンセル対応は致しかねますのでご了承ください。",True,2026-06
vq0mqwnt77,1781881680153,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演日3日前までにQRコード共有,NA,5.0,,QR,2026-06-19 15:08:00,2026-06-22 11:01:15,,deleted,2,60900,"QRごと/着ブロ希望あり/重複すり替えなし/有効期限内名義/初期当選/入場時まで座席未定
公演3日前までに連絡ボードにてログインに必要な情報をお伝えしますので、ご自身で同行者登録お願いします。
入場後に速やかに受け取り完了、ログアウトしていただける方のみご購入お願いいたします。
公演中止の際は手数料を差し引いた金額を返金いたしますが、その他いかなる理由(本人確認・ランダムエラーなど)でも入場できなかった場合は返金対応致しかねます。
よろしくお願いいたします。
※プラベ出品に変更したいため購入前にメッセージお願いします。",True,2026-06
qfjombnkd0,1781601344248,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演前日にQRコード共有,ぴ,5.0,,QR,2026-06-16 09:15:44,2026-06-29 06:01:31,,listing,2,65000,"【QRごと】FC先行/座席未定（着ブロ希望なし）/条件なし/QRごとのお譲り/初期当選/コンビニ払い/有効期限内/郵送戻りなし
公演前日、マイページの連絡ボードにてログインに必要な情報をお伝えいたします。
同行者登録、同意チェック等は購入者様でご登録ください。
ご希望があれば会員番号下3桁提示可能です。
公演当日はご自身のスマートフォンにてログインしていただき、QRコード表示の上全員揃って入場してください。
ご入場後は速やかに受取連絡とログアウトをお願い致します。
座席のクレーム、ランダムエラー、体調不良等で入場できなかった場合など、公演中止以外の如何なる理由でも返金致しません。
必ず受取連絡をお願い致します。
公演中止の場合のみ規則に伴い手数料を差し引いた金額が返金されます。",True,2026-06
06hjif20ig,1781705073205,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,びりけん,4.7,,ランダム,2026-06-17 14:04:33,2026-06-29 00:01:29,,deleted,1,32000,"ランダム配布を理解している方のみご購入ください。
複数名義所持しているため、同時入場後は発券したチケットを一度回収させて頂き、座席はこちらで選ばせて頂きます。
開演10分前までにチケットをお渡しします。座席はお選びすることはできませんのでご理解お願いします。
※座席に関するクレームやシステムエラー等の入場トラブルなどによる返金対応は一切受け付けません。いかなる場合でも返金は出来かねますので、ご了承ください。
・チケット持ち逃げ防止のため身分証をお預かりする場合があります。チケットを渡す際に一緒にお返しします。封筒に入れ保管するので、中身を見ることはありませんのでご安心ください。
・購入者様に座席の選択権はありません。
・開場時間30分前に現地付近に集合できる方のみご購入ください。
・代理人購入不可。代表者は18歳以上の日本語が通じる方のみ。代表者同行者共に性別は問いません。同行者は年齢問いません。
・2連で購入された場合は必ず2連でお渡しします。
・時間になり次第移動してしまう為、こちらが指定した待ち合わせ時間厳守でお願い致します。
・取引成立後のキャンセルはいかなる理由でもお控え下さい。出演者変更によるキャンセルも対応しかねます。
・遅刻された際（交通機関等の遅延などのやむを得ない遅刻の場合でも）も他の方がみえる為待たずに入場させていただきます。入場出来なかった場合でも返金対応不可。必ず受取連絡していただきますので、時間厳守で早めの行動や体調管理の徹底をお願い致します。
※上記に記載されたことを全てご理解いただける方のみご購入ください。
購入された時点で全て同意、承諾したとします。",True,2026-06
tvtgx4xhsn,1781883492253,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,なあ,5.0,,同行,2026-06-19 15:38:12,2026-06-29 06:01:31,2026-06-21 14:01:06,sold,1,60000,"当方と同行/初期当選/有効期限内/すり替えなし/下3桁提示可/郵便物戻り無し/着ブロなし/サイチェン可/前回ドーム落選名義
同行者登録､同意チェックにご協力お願いいたします。
・公演当日、開演1時間前頃に会場付近にて待ち合わせし同時入場していただきます。
・詳しい待ち合わせ時間、場所等は、連絡ボードにてお知らせします。チケットお渡し後その場で入場完了連絡をお願いいたします。
・指定時間に遅れる場合は先に入場いたしますが、その際も入場完了連絡はしていただきます。
・サイチェン等はしていただいても構いませんが、マナーが守れる方のみお願いいたします。
・トラブル防止のため代理購入はお控え下さい。
・日本語が通じる日本人女性の方のみ。
公演中止以外いかなる理由があっても、取引キャンセル、返金等、座席に関するクレームは一切受け付け致しませんのでご了承下さい。
以上全ての内容にご理解頂ける方のみ、ご購入お願いいたします。",True,2026-06
eoscas135w,1781535666836,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,当日手渡し,さ,5.0,,同行番手,2026-06-15 15:01:06,2026-06-29 06:01:31,,listing,2,65000,"3名義中2番手/初期当選/有効期限内/下3桁提示可すり替えなし
17時に会場付近にてお集まりいただきます。
発券後こちらでチケットを回収し、残り4枚の中からチケットをお選びいただきます。バラ売りの場合、残りの4枚を開示した上でもう1名の方と座席を決めていただき、トラブル防止のため、決めていただいた席の2枚から当方が1枚ずつ渡します。2連でご購入頂いた場合は当方が選ばなかった座席の中から選択頂き、代表者にまとめて2枚お渡しします。
入場の際、顔写真付き身分証をお預かりする場合や端末をお借りする場合、電話番号の交換や同行者登録をお願いする場合がございます。
公演中止の場合のみ、手数料を差し引いた金額を返金いたします。その他本人確認やエラー、座席に関するクレーム、電車遅延、体調不良、出演者の変更等の如何なる理由でもキャンセル、返金対応致しかねます。
日本語が通じる女性かつ上記を全てご理解いただける方のみご購入をお願いいたします。",True,2026-06
