ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
zc19108bv3,1776204610126,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,あかり,5.0,,同行,2026-04-14 22:10:10,2026-06-21 02:01:07,,deleted,1,45000,"深田担不可/同行/該当名義(変更ボタン有)/すり替えなし/下3桁提示可
2連1名義所持、同行となるため深田担はご購入をお控えください。
当日会場付近にて待ち合わせし、同時入場していただきます。
連番内のお席はお選びいただけません。
お座席のクレーム等は一切受け付けておりません。また、ランダムエラー、交通機関等の乱れ、体調不良など如何なる場合も返金対応は致しませんのでご了承ください。
上記全てにご同意頂ける日本人女性のみご購入ください。",True,2026-04
sold_1777039889126,1777039889126,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,none,指定席のみランダム配布,,,,,2026-04-24 14:11:29,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,1,4000,"⭐️少人数入場 ランダム配布⭐️

・同時入場後、全てのチケットを一旦回収し解散いたします。座席選択にお時間をいただく可能性がございますが、ご了承ください。買い...",False,2026-04
sold_1777334453308,1777334453308,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演日2日にログイン情報共有,,,,,2026-04-28 00:00:53,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,2,20000,公演日2日前に、連絡ボードにてログイン情報をお知らせします。ご自身の端末でログインの上ご入場ください。同行者登録、同意チェックは購入者様にてご対応をお願いいたし...,False,2026-04
tzqqr6fuhb,1775840156692,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,2名義中2番手,ゆ,5.0,,番手,2026-04-10 16:55:56,2026-06-21 02:01:07,,deleted,2,24000,"2名義中2番手/初期当選/該当名義/変更ボタンあり/下3桁提示可/有効期限内/着ブロ無し/サイチェン可
お取引成立後は公演中止以外のいかなる理由(本人確認、エラー、体調不良、半券を渡すことができなくなった、開演に間に合わなかった等)でも返金やお取引キャンセルはできかねます。
当日は会場付近にて待ち合わせをし、同時入場していただきます。集合時間はこちらが提示させていただきます。遅れた場合は先に入場させていただきますが受取はしていただきます。
入場後当方が選ばなかったチケットをお渡しさせていただきます。入場後チケットを選ぶまで時間がかかる場合もございます。ご了承ください。
チケットお渡しの際にその場で受け取り確認をお願いします。
座席クレームは一切受け付けません。
以上を理解し、日本語でのやり取りがスムーズにできる女性のみご購入お願いいたします。",True,2026-04
sold_1776734813086,1776734813086,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-04-21 01:26:53,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,2,15000,"2名義中2番手/該当名義/すり替えなし/変更ボタンあり/下3桁提示可/有効期限内/着ブロ無し

お取引成立後は公演中止以外のいかなる理由(本人確認、エラー、体調...",False,2026-04
sold_1776582682907,1776582682907,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,2名義中2番手,,,,,2026-04-19 07:11:22,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,1,20000,"2名義中2番手 / 全て該当名義(変更ボタン有)有効期限内 / 着ブロ選択なし / すり替えなし / 下3桁提示可能

・2名義中2番手のお渡しです。同時入場後...",False,2026-04
sold_1775041600978,1775041600978,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演前日までにログイン情報共有,,,,,2026-04-01 11:06:40,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,2,22000,"QR毎/2連/重複すり替えなし/初期当選/該当名義/変更ボタン有/下3桁提示可能

公演前日までにログイン情報をお伝え致しますので同行者登録等はご購入者様にして...",False,2026-04
5nj5zwb6fo,1777569958938,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演前日にログイン情報提示,もち,5.0,,QR,2026-04-30 17:25:58,2026-06-24 01:01:12,,deleted,1,52000,"直前にログイン情報を教えいたします。
発券後は速やかにログアウトと受取通知をおねがいします。
公演中止以外のいかなる理由であっても返金はできません。ご理解おねがい致します。",True,2026-04
sold_1775364636750,1775364636750,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演日前日QRコード共有,,,,,2026-04-05 04:50:36,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,2,22000,"初期当選/該当名義/変更ボタン有/期限内名義

公演前日までにログイン情報をお伝えします。入場後は速やかにログアウト、開演前までに受け取り評価をお願いいたします...",False,2026-04
sold_1777530397589,1777530397589,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-04-30 06:26:37,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,1,10000,"2名義中1番手

座席未定/初期当選/有効期限内/すり替え無し/下3桁提示可能/着ブロ希望‪なし

同時入場後、1度チケットを回収し、当方座席選択後、3枚の中か...",False,2026-04
sold_1775479894857,1775479894857,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,pickup_number,female,2名義中2番手,,,,,2026-04-06 12:51:34,2026-06-24 00:01:18,2026-06-20 16:01:09,sold,2,7500,"2名義中2番手

座席未定/初期当選/有効期限内/すり替え無し/下3桁提示可能/着ブロ希望‪なし

同時入場後、1度チケットを回収し、解散して頂きます。座席選択...",False,2026-04
