ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
3p7bjsr3wy,1774335074112,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,3名義中2番手,ゆ,5.0,,同行番手,2026-03-24 06:51:14,2026-06-21 02:01:07,,deleted,1,57000,"※プライベート出品にするため、購入希望の際はメッセージお願いいたします。
3名義中2番手/初期当選/有効期限内名義/すり替えなし
公演当日開場15分前（予定）に集合して頂きます。
詳しい時間、場所等は後日ご連絡いたします。
遅刻した場合は先に入場させて頂きますが、その際も受取評価をして頂きますので時間厳守でお願いいたします。
入場の際は連番相手の方と別れて入場して頂く場合がございますが、チケットは2連番をお渡しいたします。
入場後一旦チケットを回収し当方の座席選択後、残りのチケットをお渡しいたします。すり替え等はいたしませんので座席に関するクレームは一切受け付けません。チケットをお渡しした際に受取評価をお願いいたします。解散後サイチェンなどして頂いて構いません。
公演中止以外の如何なる場合の理由でもキャンセル、送金停止、返金対応は致しかねます。
日本語でスムーズに連絡が取れる方のみご購入をお願いいたします。代理購入につきましてもご遠慮ください。
ご購入頂いた場合は上記の全ての内容をご了承頂いたものとみなしますのでよろしくお願いいたします。",True,2026-03
sold_1774568771745,1774568771745,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,前日にログインに必要な情報を共有,,,,,2026-03-26 23:46:11,2026-06-26 18:01:15,2026-06-20 16:01:09,sold,2,60000,"QR毎/すり替えなし/下3桁提示可/同行者登録可/初期当選/着ブロ指定なし


公演日前日にログイン情報を共有いたします
当日は入場後速やかにログアウト、受け取...",False,2026-03
43yree185j,1774222248378,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,前日にログインに必要な情報を共有,ゆ,5.0,,QR,2026-03-22 23:30:48,2026-06-21 02:01:07,,deleted,2,58900,"⚠️プライベート出品にするため購入希望の方は事前にメッセージください
QR毎/すり替えなし/下3桁提示可
初期当選/着ブロ指定なし
前日又は当日午前中にログインに必要な情報をお伝えします。
同行者登録、当日のQRコード表示等購入者様の責任で全て行ってください。
当日は入場後、開演までに必ずログアウト及び受取報告を必ず行ってください。
ランダムエラー、出演者の変更等いかなる場合も返金は行いません。",True,2026-03
sold_1773896357343,1773896357343,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演前日QRコード共有,,,,,2026-03-19 04:59:17,2026-06-26 18:01:15,2026-06-20 16:01:09,sold,2,52000,"初期当選/有効期限内/下3桁提示可/すり替えなし
公演前日にログイン情報をお伝えいたします。
同行者登録は買い手様ご自身でお願いいたします。
入場後、速やかにロ...",False,2026-03
sold_1773900880240,1773900880240,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同時入場,,,,,2026-03-19 06:14:40,2026-06-26 18:01:15,2026-06-20 16:01:09,sold,2,40000,"2番手中2番手、下3桁提示可、同行者登録可
公演中止以外返金不可",False,2026-03
sold_1774958591845,1774958591845,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,paper,female,公演前日にログイン情報伝えます,,,,,2026-03-31 12:03:11,2026-06-26 18:01:15,2026-06-20 16:01:09,sold,2,60000,"QR毎/下3桁提示可/有効期限内名義/着ブロ希望なし/変更ボタンあり/寺西名義

前日に必要なログイン情報をお伝えいたします。ご自身の端末でログイン、同行者登録...",False,2026-03
7bw1aucyl1,1774915962662,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,ぴちゃ,5.0,,ランダム,2026-03-31 00:12:42,2026-06-21 02:01:07,,deleted,2,43000,"内容を全てご確認ください。
・集合時間は開場時間前に会場付近で待ち合わせになります。マイページの連絡ボードにてお伝え致します。万が一待ち合わせ時刻に遅刻した場合は、到着を待たずに入場させていただく場合がございますので、ご了承ください。公共交通機関の遅延・運休等、如何なる理由であっても購入者様都合によるキャンセルはお受けできませんので、必ず時間に余裕をもってお越し下さい。またその際受け取り連絡はしていただきます。いかなる場合でも返金など致しません。
・同行者登録のため、マイページの連絡ボードにて事前登録に必要な情報をお聞きします。同行登録はこちらで行います。
ご購入後、こちらの連絡を待たずに、お名前フルネーム(ふりがな)と当日連絡の取れる電話番号をお知らせください。また、当日身分証をお預かりしますので、同行者の方も含む身分証を必ずお持ちください。
・複数名義チケットあるため一度全てのチケットをこちらで回収してチケット選ばせていただきます。座席を選ぶ際お時間をいただきますが、開演前までにお渡しします。配布はランダムになります。購入者様に座席選択権はございません。座席のクレームはお受け致しません。
・集合時に発送通知をさせていただきます。その際に受け取り連絡はしていただきます。会場内では電波が不安定のため、ご協力お願いします。受取連絡をしていただけない場合はチケットはお渡しできかねます。
・本人確認、システムエラー、体調不良等の理由により入場ができなかった場合、如何なる理由によっても、返金対応は致しかねます。公演中止の場合のみ返金対応をさせていただきますのでご了承ください。手数料は差し引いての返金になります。
必ず日本語がわかる日本人でお願いします。また代理での購入もご遠慮ください。
購入後は同意したものとみなし、購入者でのキャンセルはお受けできません。
以上、上記全ての内容にご同意いただける方のみ購入をお願い致します。",True,2026-03
sold_1774875378530,1774875378530,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演日2日前までにQRコード共有,,,,,2026-03-30 12:56:18,2026-06-26 18:01:15,2026-06-20 16:01:09,sold,2,50000,"QR毎/FC初期当選/下3桁提示可/重複なし/有効期限内／着ブロ指定なし

初当選。当選歴なし。
直近のアリツ、ドームいずれも落選名義です。
同行者登録～同意チ...",False,2026-03
9lrvd7ak57,1774857447659,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,male,公演日前日にログイン情報共有,えむ,5.0,,同行記載あり,2026-03-30 07:57:27,2026-06-21 02:01:07,,deleted,2,70000,"QR毎/初期当選/重複なし/すり替えなし/有効期限内/下3桁提示可能/着ブロ希望なし/戻り郵便なし/過去当選履歴なし
購入希望の方は、必ずメッセージをお送りください。
ランダムエラー等発生した際であっても公演中止以外、返金は一切致しません。同行者登録、同意チェックはご自身でお願いいたします。公演日前日の夜に連絡ボードにてログインに必要な情報をお伝え致します。入場後は速やかに受取連絡、FCのログアウトをお願い致します。また、成人された日本人のみでお願い致します。",True,2026-03
155lljbgsj,1774257245205,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演当日にログイン情報共有,ゆ,5.0,,QR,2026-03-23 09:14:05,2026-06-21 02:01:07,,deleted,2,85000,"QR毎でのお譲りです。
初期当選/有効期限内/下3桁提示可/すり替えなし/同行者登録可/SZ時代からの名義/着ブロ希望なし/発送物戻りなし
過去の当選歴に関しましてはお答え出来かねます。
入場後速やかにログアウトお願いいたします。
また座席のクレーム等受け付けておりません。
公演中止以外如何なる理由があっても返金不可",True,2026-03
