ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
sold_1779094976031,1779094976031,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,【QR毎】,,,,,2026-05-18 09:02:56,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,2,64900,"【QR毎】FC先行 初期当選 下3桁提示可能 すり替えなし 条件なし 有効期限内名義 着席ブロック選択なし
　
★取引メッセージにて、会員番号とパスワードをお伝...",False,2026-05
sold_1780244001392,1780244001392,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,公演日3日前までにログイン情報共有,,,,,2026-05-31 16:13:21,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,2,45000,"/最終当選ボンボヤ スタンド/下3桁提示可能/初期当選/すり替えなし/同行者非会員/有効期限外

同意チェックは購入者様にしていただきます。
公演3日前にログイ...",False,2026-05
ra3njyosju,1779109563704,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,当日手渡し,いぬもり,5.0,,番手,2026-05-18 13:06:03,2026-06-29 15:01:33,,listing,1,50000,"3名義中3番手のお譲りです。
同時入場になります。集合については後日連絡いたします。
【注意事項】
・入場時端末をお借りする場合がございます。端末をお借りする場合は、QRをこちらで表示して、同時入場して頂きます。トラブル防止の為、当日身分証を一時預かる可能性がございます。
入場終わり次第お借りした端末でアカウントのログアウトしていただき、身分証お返しいたします。
・公演中止の際のみ、チケテンの規約に則り返金対応いたします。
当日の体調不良、ランダムエラー、本人確認、買い手様の遅刻等で入場できない場合でも受取連絡をお願いいたします。
・日本人の女性のみご購入ください。
・必ず入場されるご本人様がご購入ください。代理購入不可。
上記のことを全てご了承いただけた方のみご購入お願いいたします。",True,2026-05
sold_1779343566701,1779343566701,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,同行,,,,,2026-05-21 06:06:06,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,1,40000,"全て初期当選、期限内、郵送物戻りなし、同一クレカの支払いなし。
単番2名義、2連1名義所持
計4枚中4番手のお譲り。
開場10分前に会場付近集合、発券にご協力い...",False,2026-05
sold_1779149601941,1779149601941,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,公演日3日前までに情報のご共有,,,,,2026-05-19 00:13:21,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,1,0,"QR毎/有効期限内/下3桁提示可能

公演中止以外の返金対応はいたしかねます。",False,2026-05
sold_1779096053650,1779096053650,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,公演日前日にログイン情報お渡し,,,,,2026-05-18 09:20:53,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,1,0,"初期当選/有効期限内/下3桁提示可
返信早い方優先です。迅速に対応します。",False,2026-05
45gdj5vj08,1779626346500,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,同行,okyht,5.0,,ランダム,2026-05-24 12:39:06,2026-06-29 15:01:33,,listing,2,35000,"少人数ランダム配布/有効期限内/初期当選/公演中止以外の返金不可
開場45分前に会場付近で集合し同時入場して頂きます。開演10分前までにチケットをお渡し致します。なるべく2連でお渡しできるようにしますが、ご期待に添えない場合がございます。ランダムエラー、本確による退場があった場合の返金対応不可",True,2026-05
hruot3scg3,1779101589423,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,male,公演前日までにQRコード共有,さ,5.0,,QR,2026-05-18 10:53:09,2026-06-29 15:01:33,,listing,2,0,,True,2026-05
sold_1780049961255,1780049961255,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,同行,,,,,2026-05-29 10:19:21,2026-06-29 15:01:33,2026-06-20 16:01:09,sold,1,65000,"
重複すり替えなし同行/初期当選/有効期限内/下3桁提示可/サイチェン可/ボンボヤスタンド名義

・連番内座席選択は不可です。
入場後、座席を確認しお渡しいたし...",False,2026-05
vmhia1m0nc,1779092381039,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,当日手渡し,さくら,5.0,,番手,2026-05-18 08:19:41,2026-06-29 15:01:33,,listing,1,70000,"2名義中2番手のお譲りです。
公演中止以外返金不可。
上乗せありの場合、同条件で交換可能です。",True,2026-05
yfwa8d91kt,1779249695565,naniwa-danshi-nd5,2026-07-11,13:30,[北海道] 北海道立総合体育センター（北海きたえーる）,electronic,female,公演前日までにログイン情報共有,♡,5.0,,QR,2026-05-20 04:01:35,2026-06-29 15:01:33,,listing,2,80000,"QR毎/初期当選/着席ブロック希望なし/重複すり替えなし/下3桁提示可/有効期限内/
入場後は速やかにログアウト・受け取り通知をお願いいたします。
座席に関するクレームは一切お受けできません。
交通機関の遅延、ランダムエラー、本人確認等で入場できない場合や体調不良・出演者変更等のキャンセルは一切お受けできません。公演中止の際は手数料を引いた金額を返金させていただきます。公演中止以外の返金対応致しません。
上記の事をご理解頂けた成人済み日本人女性のみ、ご購入お願い致します。",True,2026-05
