ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
9vsuchmd5x,1777359345274,orebushi,2026-06-24,17:30,[東京都] 東京建物 Brillia HALL,paper,female,郵送もしくは当日手渡し,イ,5.0,,,2026-04-28 06:55:45,2026-06-24 10:01:12,,deleted,1,15000,"主催者先行A席3階E列下手側
郵送もしくは当日手渡しも可能です。
公演中止以外の返金は致しかねます。",True,2026-04
sold_1776251281028,1776251281028,orebushi,2026-06-26,17:30,[東京都] 東京建物 Brillia HALL,pickup_number,female,発券番号共有,,,,,2026-04-15 11:08:01,2026-06-26 09:01:12,2026-06-20 16:01:09,sold,1,15000,"⭐️主催者先行 S席⭐️

ご入金後、マイページの連絡ボードにて発券に必要な情報をお知らせいたします。
発券期間内にご自身で発券をお願いいたします。
公演中止の...",False,2026-04
4sf75hefm6,1775468649576,orebushi,2026-06-27,12:00,[東京都] 東京建物 Brillia HALL,paper,female,レターパックにて郵送または手渡し,み,5.0,,,2026-04-06 09:44:09,2026-06-21 02:01:07,,deleted,1,6000,"主催者先行分にて当選したチケットです。
理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱れによる遅刻、入場時のトラブル、体調不良などで入場できなかった場合もキャンセルや返金はできかねます。
公演中止の場合のみ、手数料を除いた金額を返金いたします。
チケット発券後、レターパックにて発送予定です。
追跡機能付きの郵送にも変更可能です。郵送ご希望の方は購入前にメッセージにてご連絡をお願いいたします。
上記ご理解いただける方で日本語の理解できる成人の方のみご購入ください。代理購入はお控えください。",True,2026-04
ph78gwaaet,1775468718052,orebushi,2026-06-27,12:00,[東京都] 東京建物 Brillia HALL,paper,female,レターパックにて郵送または手渡し,み,5.0,,,2026-04-06 09:45:18,2026-06-21 02:01:07,,deleted,1,6000,"主催者先行分にて当選したチケットです。
理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱れによる遅刻、入場時のトラブル、体調不良などで入場できなかった場合もキャンセルや返金はできかねます。
公演中止の場合のみ、手数料を除いた金額を返金いたします。
チケット発券後、レターパックにて発送予定です。
追跡機能付きの郵送にも変更可能です。郵送ご希望の方は購入前にメッセージにてご連絡をお願いいたします。
上記ご理解いただける方で日本語の理解できる成人の方のみご購入ください。代理購入はお控えください。",True,2026-04
sold_1775468780788,1775468780788,orebushi,2026-06-28,12:00,[東京都] 東京建物 Brillia HALL,paper,female,レターパックにて郵送、または手渡し,,,,,2026-04-06 09:46:20,2026-06-28 03:01:23,2026-06-20 16:01:09,sold,1,6000,"主催者先行分にて当選したチケットです。

理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱れによる遅刻、入場時のトラブル...",False,2026-04
sold_1775955964536,1775955964536,orebushi,2026-06-28,12:00,[東京都] 東京建物 Brillia HALL,paper,female,発券番号をお伝えします,,,,,2026-04-12 01:06:04,2026-06-28 03:01:23,2026-06-20 16:01:09,sold,1,16000,"主催者先行S席での当選。
セブンイレブンにて発券していただきます。
店頭にてかかる発券手数料はご負担ください。",False,2026-04
d2ow4hk8gb,1776737116233,orebushi,2026-06-30,12:00,[東京都] 東京建物 Brillia HALL,paper,female,公演日7日前までに郵送,Mana,5.0,,,2026-04-21 02:05:16,2026-06-21 02:01:07,,deleted,1,75000,"公演日までに郵送いたします。
公演中止の場合のみ返金いたします。",True,2026-04
h2bonbxdqu,1775377690355,orebushi,2026-07-09,12:00,[福岡県] キャナルシティ劇場,paper,female,公演日1〜2週間前に発送,👶🏻,5.0,,同行記載あり,2026-04-05 08:28:10,2026-06-21 02:01:07,,deleted,2,25000,"FC初期当選/S席/有効期限内/下3桁提示可/同行もFC名義/ほか当選なし
公演1〜2週間前にレターパックプラスにて発送させていただきます。
座席に関するクレームは一切受け付けません。
出演者の変更や、体調不良、遅刻、交通機関の遅延等での返金、取引キャンセル不可です。
取引成立後のキャンセル、返金等は一切出来ません。
公演中止の場合のみ、送料・仲介手数料を差し引いた金額を返金いたします。
まとめ売り、バラ売りどちらも可能です。
まとめ売りの場合は郵送代+a のお値引きをいたしますのでコメントの方よろしくお願いいたします。",True,2026-04
sold_1775396173830,1775396173830,orebushi,2026-07-09,12:00,[福岡県] キャナルシティ劇場,paper,female,当日手渡し,,,,,2026-04-05 13:36:13,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,1,15000,"主催先行S席

公演中止の際には手数料を差し引いた金額を返金いたします。公演中止以外の理由での返金は一切いたしませんのでご了承ください。",False,2026-04
sold_1775352697979,1775352697979,orebushi,2026-07-09,17:30,[福岡県] キャナルシティ劇場,pickup_number,none,払込番号でのお譲り,,,,,2026-04-05 01:31:37,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,1,2500,S席 セブンイレブンにて定価+手数料のお支払いをお願いいたします。,False,2026-04
sold_1777543678081,1777543678081,orebushi,2026-07-12,14:00,[福岡県] キャナルシティ劇場,paper,female,公演日7日前までに郵送,,,,,2026-04-30 10:07:58,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,2,12000,"主催者先行/A席 座席未定

主催者先行分にて当選したチケットです。

理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱...",False,2026-04
rycd1ycm5d,1775772750175,orebushi,2026-07-21,17:30,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,公演日7日前までに郵送、都内手渡し,みたらし,5.0,,,2026-04-09 22:12:30,2026-06-21 02:01:07,,deleted,1,60000,"支払い済◎ FC先行/座席未定/有効期限内/該当名義
紙チケットを受け取り次第、買い手様へ発送いたします。
チケット公演中止の際のみ、チケット返送していただいた場合は手数料・送料を差し引いた金額を返金いたします。
その他、公演中止以外の本人確認などで入場できなかった等いかなる理由でも返金はできません。必ず受け取りしていただきますのでご了承ください。
都内手渡しor入金確認後レターパックにて配送します◎",True,2026-04
o0rj8y97qj,1777419206669,orebushi,2026-07-21,17:30,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,公演日7日前までに郵送,あや,5.0,,,2026-04-28 23:33:26,2026-06-29 12:01:33,,listing,2,20000,"支払い済◎FC先行/S席/座席未定/有効期限内/非該当担名義
紙チケットを受け取り次第、買い手様へ発送いたします。
チケット公演中止の際のみ、チケット返送していただいた場合は手数料を差し引いた金額を返金いたします。
その他、公演中止以外の本人確認などで入場できなかった等いかなる理由でも返金はできません。ご了承ください。
配送方法は決めていただきそれに沿ってお送り致します。ご希望お伝えください。",True,2026-04
sold_1775399724419,1775399724419,orebushi,2026-07-29,12:00,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,当日手渡し,,,,,2026-04-05 14:35:24,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,1,15000,"主催先行/S席/重複なし

公演中止の際には手数料を差し引いた金額を返金いたします。公演中止以外の理由での返金は一切いたしませんのでご了承ください。",False,2026-04
sold_1776250525171,1776250525171,orebushi,2026-07-29,17:30,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,届き次第郵送,,,,,2026-04-15 10:55:25,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,1,13000,"⭐️FC先行/有効期間内/該当名義/下3桁提示可能⭐️

チケットが届き次第、レターパックにて郵送いたします。
公演中止の場合のみ、手数料差し引いた定価分お返し...",False,2026-04
6n3nkzb6me,1775998333232,orebushi,2026-08-02,12:00,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,公演日7日前までに郵送,まる,5.0,,,2026-04-12 12:52:13,2026-06-21 02:01:07,,deleted,2,35000,大阪先行。7月以降郵送いたします,True,2026-04
sold_1775270052606,1775270052606,orebushi,2026-08-02,12:00,[大阪府] ＳｋｙシアターＭＢＳ,pickup_number,female,発券開始日時以降発券番号提示,,,,,2026-04-04 02:34:12,2026-06-29 12:01:33,2026-06-20 16:01:09,sold,1,32000,"メッセージにて発券番号をお送りいたします。
発券番号お伝え後は速やかに受取手続きをお願いいたします。
座席へのクレーム禁止。
公演中止以外の事由での返金対応不可...",False,2026-04
g7ruzsnbtz,1775468649576,orebushi,2026-06-27,12:00,[東京都] 東京建物 Brillia HALL,paper,female,レターパックにて郵送または手渡し,み,5.0,,,2026-04-06 09:44:09,2026-06-22 02:01:06,,deleted,1,6000,"主催者先行分にて当選したチケットです。
理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱れによる遅刻、入場時のトラブル、体調不良などで入場できなかった場合もキャンセルや返金はできかねます。
公演中止の場合のみ、手数料を除いた金額を返金いたします。
チケット発券後、レターパックにて発送予定です。
追跡機能付きの郵送にも変更可能です。郵送ご希望の方は購入前にメッセージにてご連絡をお願いいたします。
上記ご理解いただける方で日本語の理解できる成人の方のみご購入ください。代理購入はお控えください。",True,2026-04
9hw7vi2z9m,1775468718052,orebushi,2026-06-27,12:00,[東京都] 東京建物 Brillia HALL,paper,female,レターパックにて郵送または手渡し,み,5.0,,,2026-04-06 09:45:18,2026-06-22 02:01:06,,deleted,1,6000,"主催者先行分にて当選したチケットです。
理由の如何を問わず、取引成立後のキャンセルや返金は一切対応いたしかねます。
交通機関の乱れによる遅刻、入場時のトラブル、体調不良などで入場できなかった場合もキャンセルや返金はできかねます。
公演中止の場合のみ、手数料を除いた金額を返金いたします。
チケット発券後、レターパックにて発送予定です。
追跡機能付きの郵送にも変更可能です。郵送ご希望の方は購入前にメッセージにてご連絡をお願いいたします。
上記ご理解いただける方で日本語の理解できる成人の方のみご購入ください。代理購入はお控えください。",True,2026-04
lodzlbves3,1776737116233,orebushi,2026-06-30,12:00,[東京都] 東京建物 Brillia HALL,paper,female,公演日7日前までに郵送,Mana,5.0,,,2026-04-21 02:05:16,2026-06-29 12:01:33,2026-06-22 01:01:07,sold,1,75000,"公演日までに郵送いたします。
公演中止の場合のみ返金いたします。",True,2026-04
hyt31kscfy,1775377690355,orebushi,2026-07-09,12:00,[福岡県] キャナルシティ劇場,paper,female,公演日1〜2週間前に発送,👶🏻,5.0,,同行記載あり,2026-04-05 08:28:10,2026-06-22 02:01:06,,deleted,2,25000,"FC初期当選/S席/有効期限内/下3桁提示可/同行もFC名義/ほか当選なし
公演1〜2週間前にレターパックプラスにて発送させていただきます。
座席に関するクレームは一切受け付けません。
出演者の変更や、体調不良、遅刻、交通機関の遅延等での返金、取引キャンセル不可です。
取引成立後のキャンセル、返金等は一切出来ません。
公演中止の場合のみ、送料・仲介手数料を差し引いた金額を返金いたします。
まとめ売り、バラ売りどちらも可能です。
まとめ売りの場合は郵送代+a のお値引きをいたしますのでコメントの方よろしくお願いいたします。",True,2026-04
bl6t1y5ri0,1775772750175,orebushi,2026-07-21,17:30,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,公演日7日前までに郵送、都内手渡し,みたらし,5.0,,,2026-04-09 22:12:30,2026-06-21 11:01:07,,deleted,1,60000,"支払い済◎ FC先行/座席未定/有効期限内/該当名義
紙チケットを受け取り次第、買い手様へ発送いたします。
チケット公演中止の際のみ、チケット返送していただいた場合は手数料・送料を差し引いた金額を返金いたします。
その他、公演中止以外の本人確認などで入場できなかった等いかなる理由でも返金はできません。必ず受け取りしていただきますのでご了承ください。
都内手渡しor入金確認後レターパックにて配送します◎",True,2026-04
a9oti0vt2o,1775998333232,orebushi,2026-08-02,12:00,[大阪府] ＳｋｙシアターＭＢＳ,paper,female,公演日7日前までに郵送,まる,5.0,,,2026-04-12 12:52:13,2026-06-22 02:01:06,,deleted,2,35000,大阪先行。7月以降郵送いたします,True,2026-04
